item_id,item,label
576322735011471360',#cyclone #cat3 #olwyn carnarvon wa DD httpAddress,Not related or irrelevant
576323219445035009',flooding in vanuatu as cyclone hits maximum strength daily mail httpAddress #prayforvhongnavarro,Sympathy and support
576324757471232000',usrId flooding in #carnarvon #tcolwyn #cycloneolwyn httpAddress httpAddress #nogood #cyclone #allthatfood,Infrastructure and utilities
576324911922204672',residents seek shelter as cyclone pam bears down on vanuatuthe coastline near melsisihcregan httpAddress,Affected individuals
576325219536625665',thinking of our httpAddress usrId #cyclonepam category D 16Dmph winds red alert in vanuatu httpAddress httpAddress,Sympathy and support
576326787652784128',cyclone pam ploughs through pacific httpAddress,Other Useful Information
576327226687246336',#tbh not feeling ok about the cyclone that s gonna be hitting perth ! #feelingscared 8 5,Not related or irrelevant
576328281324175360',wishing everyone at vanuatu to stay httpAddress especially httpAddress #tc pam,Sympathy and support
576329125234761728',it is currently fair in warsaw new caledonia with a temperature of 41f httpAddress #forecast httpAddress,Not related or irrelevant
576330243134210048',vanuatu braces for cyclonepam httpAddress,Other Useful Information
576330937924993024',approaching cyclone may become typhoon enter par by wednesday httpAddress via gma news,Not related or irrelevant
576331469775306752',oxfam now preparing to respond to #cyclonepam after it unexpectedly veered west placing number of vanuatus islands directly in eye of storm,Donations and volunteering
576332956177817600',more like lameclone ! amirite ?! c #gerostorm #cyclone #olwyn httpAddress,Not related or irrelevant
576333099790790656',for school buildings repairs damaged in hud hud cyclone 50 amount released into smc httpAddress gangadhar,Not related or irrelevant
576333245370904576',cyclone olwyn warning issued for southern western australia ; carnarvon hammered severe tropical cyclone httpAddress httpAddress,Not related or irrelevant
576333430620704768',chevron workers sleep on concrete floor as cyclone olwyn rips through workers at chevron s wheatstone project in httpAddress,Not related or irrelevant
576334008298115073',huge cyclone bears down on tiny nation of vanuatu httpAddress httpAddress,Other Useful Information
576334480593461249',#tcpam #cyclonepam #vanuatu #portvila stay httpAddress httpAddress,Sympathy and support
576335781024808960',follow usrId usrId usrId for news and updates on #tcpam httpAddress staka thoughts lo iufala fren ni vanuatu,Sympathy and support
576336570174689280',thoughts are with httpAddress what a httpAddress stay safe and httpAddress #cyclonepam,Sympathy and support
576337548403834880',here s how the weather looks a thousand miles from a force five httpAddress hope vanuatu is httpAddress #cyclonepam #niue httpAddress,Not related or irrelevant
576337672244981760',cyclone pam ploughs through pacific httpAddress,Other Useful Information
576339094147457024',the posts on the humans of vanuatu page frankly look quite httpAddress,Not related or irrelevant
576339867702951936',business interruption claims push cyclone marcia damage bill higher insurance council of australia has said httpAddress httpAddress,Not related or irrelevant
576340056773955584',perth maybe it s the cyclone but where s all the trees ? httpAddress,Not related or irrelevant
576340146385121280',usrId youll be starting to get rain from the cyclone that blew through here httpAddress,Not related or irrelevant
576341007366754304',if there is one place on earth you don t want to be right now it s port vila vanuatu ; unless you like getting destroyed by a cat D httpAddress,Not related or irrelevant
576342027182456832',usrId usrId have a great day were going to tauranga for weekend before cyclone pam gets httpAddress love tauranga ?,Not related or irrelevant
576343692736225280',whenever it comes to public service the country looks towards httpAddress it has been proven during kashmir floods and andhra httpAddress,Not related or irrelevant
576343844427550720',let s hope our onion in chief is as gung ho amp ; bolshie about sending troops to vanuatu amp ; httpAddress death cult of another httpAddress #cyclonepam,Not related or irrelevant
576344478459498496',bohemian carsody by httpAddress gt ; gt ; httpAddress timeline #wellington #topshop #vanuatu #terry pratch httpAddress,Not related or irrelevant
576344661335281664',good luck httpAddress,Sympathy and support
576345153520017408',geraldton sunset pre cyclone #olwyn httpAddress,Not related or irrelevant
576345714390884352',the un says people who didn t heed warnings could be worst off as #cyclonepam hits #vanuatu usrId updates on #theworld #abcnews24,Sympathy and support
576346275450220544',economy hit by taxman depressed markets weaker vatu httpAddress via usrId #vanuatu #vatu #spb,Not related or irrelevant
576347489294417920',usrId thoughts and prayers with vanuatu,Sympathy and support
576347885698195456',yeah so we re on a high alert for a cyclone coming my way so if i die i want u at my funeral and i love u usrId,Not related or irrelevant
576347991612596224',praying for vanuatu right now #staysafe #staystrong,Sympathy and support
576348045371154432',control arm suspension fits 1968 1976 mercury comet cougar cyclone mon httpAddress httpAddress,Not related or irrelevant
576348760432775168',for sale mercury comet cyclone gt DD v 8 4spd httpAddress #usa #classiccars #cars #carsforsale httpAddress,Not related or irrelevant
576349905524011009',cyclone pam ploughs through pacific httpAddress,Other Useful Information
576349996229926912',whoa pam is one seriously scary httpAddress with usrId vanuatu colleagues and communities tonight lt ;3 lt ;3 lt ;3,Sympathy and support
576351082286190593',our thoughts are with you #vanuatu hope you come out the other side of #tcpam okay ! listen to #radio #australia for updates !,Sympathy and support
576352009722294272',stay safe #vanuatu,Sympathy and support
576352016462659584',at virtues cyclone maryland wells demarco for are higher central,Not related or irrelevant
576352044082196480',help the victimes of #cyclonepam . it s hitting south pacific kiribati solomon islands #vanuatu httpAddress,Donations and volunteering
576352385456611328',vanuatu #rt cyclone threatens vanuatu two australian cyclones ease reuters httpAddress,Other Useful Information
576352503089926145',sending light to all in vanuatu in the wake of the httpAddress,Sympathy and support
576354332553011200',prayers for httpAddress,Sympathy and support
576354657477472256',omg theres gonna be a cyclone in perth 1 so scared d 6 f,Not related or irrelevant
576354957915389952',usrId usrId usrId usrId usrId usrId #c5 pam #vanuatu in prayers across islands tonight httpAddress,Sympathy and support
576355966876270593',#cyclone olwyn downgraded to category D as it continues to track down australia s coast usrId httpAddress,Not related or irrelevant
576356177933529088',bearcat game day and cyclone game day ! it doesn t get any better than that !,Not related or irrelevant
576356299618672640',httpAddress 0,Not related or irrelevant
576357239948066816',oxfaminvanuatu sad that it takes #cyclonepam for the world to notice httpAddress time for #voiceforvanuatu httpAddress,Sympathy and support
576358311618088960',thinking of you vanuatu httpAddress,Sympathy and support
576358462998724608',thinking of you #vanuatu stay safe !! f #cyclonepam,Sympathy and support
576362132025032704',shit scared for my brother who lives in a remote ish coastal area of httpAddress if i get any sleep i really need to wake up to good httpAddress,Sympathy and support
576363198317654016',hope the folk at st mary star of the sea in carnarvon have made it through cyclone olwyn with minimal httpAddress,Sympathy and support
576363396406190080',i think we should all plan a holiday to vanuatu to help their economy when it s httpAddress #cyclonepam #tcpam #vanuatu #staysafe,Sympathy and support
576363439888547841',cyclone pam sounds like a freight train herald sun httpAddress #gabriela,Not related or irrelevant
576364654709993472',better get adf and aid ready for climate disaster in vanuatu usrId,Not related or irrelevant
576364946088296448',usrId vanuatu is an island nation in the middle of the httpAddress let s #prayforvanuatu usrId,Sympathy and support
576364967093403648',usrId vanuatu has the most amazing httpAddress keep us posted on your response httpAddress good luck amp ; stay httpAddress,Not related or irrelevant
576421426627899392',usrId please have a fundraiser at #loropianasyr for our industry friends and people of #vanuatu #pam #cyclone they need our help #yag,Sympathy and support
576421468227125249',shelf cloud near rhodes today httpAddress photo by panagiotis e . mitrovgenis via cyclone of httpAddress shelf cloud .. httpAddress,Not related or irrelevant
576421558761160705',flooding in vanuatu as cyclone hits maximum strength usrId httpAddress,Other Useful Information
576421634090921984',usrId todo mundo de cyclone,Not related or irrelevant
576421733344768000',tropical cyclone pam slams vanuatu capital tropical cyclone pam one of the strongest storms seen in the south httpAddress,Other Useful Information
576421740701573120',tropical cyclone olwyn landfalls as nasa s terra satellite flies overhead #science httpAddress httpAddress,Other Useful Information
576421746988982272',random httpAddress to mama pam just cause she s the httpAddress #loveher httpAddress,Not related or irrelevant
576421907672760320',cyclone pam leaving a trail of devastation in pacific ocean httpAddress,Other Useful Information
576421974332698624',rt usrId monstrous category D cyclone makes direct hit on tiny #vanuatu httpAddress via usrId,Other Useful Information
576422072106283008',gallery see all pam andrews n de httpAddress httpAddress,Not related or irrelevant
576422336397619201',rt usrId visible and ir imagery of cyclone #pam taken around DD httpAddress march 12 2015 9 53 pm edt httpAddress,Other Useful Information
576422428085215232',pam s photographer is able and httpAddress everyone needs someone like httpAddress,Not related or irrelevant
576422487849832448',getting my taxes httpAddress asked me where do i have time to do all these things us navy pam s kitchen church school landlord amp ; live life,Not related or irrelevant
576423650808741888',severe tc pam is crossing vanuatu with a central pressure of DD hpa sustained winds of DD httpAddress knots close to the centre,Other Useful Information
576423773974470656',and wind gusts to DD httpAddress an extensive clud band with thunderstorms is visible around httpAddress,Other Useful Information
576424618853998592',several homes and a school classroom were destroyed and crops were flooded solomon islands broadcasting corporation httpAddress,Infrastructure and utilities
576425272188207104',i refuse to watch the episodes of the office where jim and pam are not together or fighting bc i ll httpAddress,Not related or irrelevant
576425858430205952',scary ! keep safe #vanuatu #cyclonepam #tcpam httpAddress,Sympathy and support
576426144049733632',my sister sent me a snap of her campus visit with a cyclone httpAddress they grow up so fast d,Not related or irrelevant
576426541883621377',mental illness parin bottomline hy . baka god s way of helping pam hi pam lol,Not related or irrelevant
576427136275206144',vanuatu monster makes direct hit on island httpAddress,Other Useful Information
576427444846010368',may all life be httpAddress more than 200 00 people at risk as cyclone pam bears down on #vanuatu httpAddress usrId #weather,Sympathy and support
576427601188782081',tropical httpAddress httpAddress,Other Useful Information
576427931930632192',pum pum pam 7,Not related or irrelevant
576428271862202368',usrId hell yea shit good so httpAddress pam as a muslim is too httpAddress,Not related or irrelevant
576428649282310144',have mercy pam httpAddress,Other Useful Information
576428809983008768',dorr oliver doxie hydrocyclone model doxie a cyclone httpAddress httpAddress,Not related or irrelevant
576429099004080129',#mostread pam steps out with new man httpAddress,Not related or irrelevant
576429486574469120',#tcpam #vanuatu from usrId flimsy buildings great concern for residents httpAddress httpAddress #cylconepam,Other Useful Information
576429969393496064',pamela geller calls jon stewart the most disgusting jew on the planet httpAddress via usrId,Not related or irrelevant
576430124377247744',pam the puntos going to the scrap yard b,Not related or irrelevant
576430166131519488',vanuatu #follow where s vanuatu ? country totally obscured by ferocious cyclone pam tvnz httpAddress,Other Useful Information
576430193348329473',hey usrId are you sure you want to marry me ?! #cyclonepam #watchout httpAddress,Not related or irrelevant
576430666633498624',tropical cyclone pam menaces vanuatu httpAddress,Other Useful Information
576430733079646208',if i were jon i d think i had really done something right to get this reaction from pam geller !,Not related or irrelevant
576431148508831744',usrId i m so sorry you re not getting the support you need right now pam i understand it must be upsetting for httpAddress ar,Not related or irrelevant
576431401077075969',i met so many wonderful folks from erromango while reporting in httpAddress hold firm pastor robbie and everybody httpAddress #tcpam,Not related or irrelevant
576431420752683008',4.6 earthquake ! fri mar DD 00 08 57 eet DD near 187km w of ile hunter new caledonia httpAddress,Not related or irrelevant
576431522678472705',pam got httpAddress i had httpAddress we re the same httpAddress,Not related or irrelevant
576431684880625664',s pam,Not related or irrelevant
576432415230402561',enjoying super hit cyclone of entertainment and action of his majesty emperor salman khan of year DD garv pride and honour on utv movies,Not related or irrelevant
576432696139870208',usrId big storm for vanuatu islands httpAddress,Other Useful Information
576433311297372160',#cyclonepam bearing down in the pacific update from local #climatejustice organizers #prayforthepacific httpAddress,Sympathy and support
576433585391067139',flooding in vanuatu as cyclone hits with maximum strength httpAddress,Infrastructure and utilities
576433968637218817',i cant believe josh met pam,Not related or irrelevant
576434134995853312',pam beesly is incredible,Not related or irrelevant
576434721703460864',i am titan how about you ? cyclone joker httpAddress,Not related or irrelevant
576434838506381312',usrId vanuatu not enough coffee this httpAddress,Not related or irrelevant
576434932433588224',summer cyclone bavi brewing moving to philippines abs cbn news httpAddress #typhoon,Not related or irrelevant
576434938142048256',usrId hello we wanted to know as pam mam how many cutomers u hav,Not related or irrelevant
576435029246676992',mt usrId 100s of families in makeshift houses which will not withstand storm usrId on #cyclonepam httpAddress,Affected individuals
576435280644714496',ctrn 4q14 q amp ; a pam suntrust branded component evolution vs . last year ? evp its very small amount amp ; only up against 1q13 6 .,Not related or irrelevant
576435340505841664',usrId go pam !!,Not related or irrelevant
576435579874877441',cat D tropical #storm pam scores direct hit on port httpAddress prepare for #insurance #claims with httpAddress httpAddress,Donations and volunteering
576435683268624384',let me be honest isn t honest at all by usrId on usrId httpAddress,Not related or irrelevant
576436175314911232',rick is back in pam s good graces bc he took D lemon bars httpAddress #boldandbeautiful,Not related or irrelevant
576436289463025664',pam rated us D out of D ! thanks for saving me from diy sos httpAddress happy lunch in the httpAddress httpAddress,Not related or irrelevant
576436496145608704',eco more than 200 00 people at risk as cyclone pam bears down on vanuatu reuters a massive storm is httpAddress httpAddress,Other Useful Information
576436633286774784',usrId president bo i can ans if you follow me period r u keeping an eye on cyclone pam ? n it s on pacific ocean hope ca is httpAddress,Not related or irrelevant
576436690211868672',cyclone httpAddress,Other Useful Information
576436749720633344',usrId i feel like i can help with the httpAddress httpAddress,Not related or irrelevant
576436888690565120',usrId we heard you this am along with dave b and httpAddress you sound great ! please send dave our thoughts and httpAddress thanks !,Not related or irrelevant
576437314064240640',usrId you and chloe shall rise against the pam,Not related or irrelevant
576437609221615617',pamela anderson s handsome son steals the show whoa ! that is one handsome celebrity spawn ! pam httpAddress httpAddress #slavetrade,Not related or irrelevant
576438092065841152',best marriage proposal of DD warning will httpAddress gt ; gt ; httpAddress timeline #vanuatu #terry pratch httpAddress,Not related or irrelevant
576438369351135232',#oddnews small pacific nation of vanuatu hit by powerful cyclone small pacific nation of vanuatu hit by powerful httpAddress,Other Useful Information
576438601619226625',#sp #pll #open httpAddress httpAddress httpAddress httpAddress httpAddress httpAddress httpAddress dilaurentis,Not related or irrelevant
576439413888008192',pam s fight against ms medical expenses youcaring httpAddress,Not related or irrelevant
576439582897651712',it appears pams handsome son is dating disney darling bella thorne ! oh,Not related or irrelevant
576439600622731264',usrId pim pam crack es lo que te llevas tu jajajaja cause i m only a crack in this castle of glass momento musical de linkin park 2,Not related or irrelevant
576440036989751296',cyclone pam even my hotel is shaking httpAddress #vanuatu,Other Useful Information
576440131810381826',ridge often sounds like such a damn child ! man up ! he s like DD yrs older then everyone in that room ! except for httpAddress lol #boldandbeautiful,Not related or irrelevant
576440139221581827',cyclone marcia claims surpass 400 httpAddress subscribe for #reinsurance #news updates that matter from httpAddress,Infrastructure and utilities
576440226018562048',one of the strongest south pacific storms in years has made a direct hit on vanuatu capital port vila raising fears of mass httpAddress,Other Useful Information
576440615958814720',plastic pam ? anderson sports dramatically different facial features at movie premiere has pamela anderson httpAddress httpAddress,Not related or irrelevant
576440740953214976',pam i am a purse whore i admit it d,Not related or irrelevant
576440929084706817',join me amp ; lady pam tomorrow at the stone mountain campus DD am ! httpAddress,Not related or irrelevant
576440955152166912',thinking of everyone in #vanuatu and waiting for updates #cyclonepam,Sympathy and support
576440963545063425',httpAddress a httpAddress #cyclonepam image via mashable httpAddress the weather channel weatherchann httpAddress,Other Useful Information
576441388176404482',vanuatu #rt tropical cyclone pam becomes category D storm slams vanuatu capital cnn httpAddress,Infrastructure and utilities
576441416936779776',wa emergency warning cyclone francois peron national park httpAddress 11 24pm awst #dfes httpAddress httpAddress,Not related or irrelevant
576441508166901761',panda D mos old terrier mix female spayed photo by pam doughty httpAddress,Not related or irrelevant
576441546062446592',video tracking cyclonepam httpAddress,Other Useful Information
576441577234673664',vanuatu monster makes direct hit on island httpAddress,Other Useful Information
576441601909751809',use could users celebrate up cyclone,Not related or irrelevant
576441760362041344',pam gave me another day off d,Not related or irrelevant
576441778125025281',#cyclonepam batters httpAddress httpAddress,Other Useful Information
576441849230991360',#vanuatu big hugs to usrId for helping DD ppl including D #dafn into evac centers httpAddress #tcpam #hmrd,Affected individuals
576441887386652672',tiny island nation of #vanuatu subject to tremendous usrId documentary recently is being thrashed by cat D hurricane httpAddress no defences,Other Useful Information
576442003480670208',would martin be the same if pam was gina an gina was pam ?,Not related or irrelevant
576442326106652672',join us at virgin money cyclone 19 21 httpAddress 10 15 34 DD or DD miles with beautiful views something for everyone ! httpAddress,Other Useful Information
576442340665098240',usrId no worries at all pam ! we are more grateful to know you re using canva ! cheers to many more designs and awesome stuff ! eb,Not related or irrelevant
576442367558885376',that s why you win your matches !! httpAddress #jamaicaobserverandroidapp via usrId,Not related or irrelevant
576442687546658816',losing my httpAddress #cyclonepam #pam #tcpam,Not related or irrelevant
576442725127573505',usrId usrId um httpAddress glad i m not in #vanuatu on httpAddress this one could be devastatingly bad ! #thinkingofyou #pamisabitch,Not related or irrelevant
576442927230140416',best marriage proposal of DD warning will httpAddress gt ; gt ; httpAddress timeline #vanuatu #terry pratch httpAddress,Not related or irrelevant
576443089130102784',intense storms in #pam s eyewall battering #vanuatu httpAddress 160mph winds as it makes httpAddress httpAddress,Infrastructure and utilities
576443136139915264',#actress #celebs rare lot fhm magazines DD carmen electra baywatch pam anderson leeann tweeden httpAddress #ebay #auction,Not related or irrelevant
576443217325002753',DD new caledonia banque de i indochine D francs graded by pmg gu 6D epq httpAddress httpAddress httpAddress,Not related or irrelevant
576443501220470784',terrible news from httpAddress httpAddress,Other Useful Information
576443970630381568',super cyclone changes usrId httpAddress httpAddress,Not related or irrelevant
576444082295296000',is that the neo armstrong cyclone jet armstrong cannon ? it s pretty amazing oi .,Not related or irrelevant
576444195872874496',pam oliver s nfl coverage will httpAddress fox has asked the 54 year old sideline reporter back for D more seasons ! httpAddress,Not related or irrelevant
576444896829112322',man two days ago the gfs nailed the track of cyclone pam as it passed efate to within a httpAddress that s httpAddress,Not related or irrelevant
576445089003749376',south pacific cyclone kills dozens httpAddress sale httpAddress #news,Affected individuals
576445162001289216',who named a severe storm system #pam ?!?,Not related or irrelevant
576445214564331520',there are so many more cyclone fans down here than jayhawk fans httpAddress this must httpAddress #rockchalk #kubball,Not related or irrelevant
576445235846356992',anu pam ivory wedding dress size DD petite stained gt ; httpAddress #weddingdress httpAddress,Not related or irrelevant
576445262006104065',usrId considering its remote location that s a huge httpAddress #pam,Not related or irrelevant
576445680937406465',jack downing will wear httpAddress garrick perry will wear httpAddress both expected to make their cyclone debuts httpAddress,Not related or irrelevant
576446080017125376',#surf httpAddress severe tropical cyclone pam update httpAddress #surfline,Other Useful Information
576446249739509761',twitter buzz for stone mountain access systems httpAddress rt usrId join me amp ; lady pam tomorrow at the stone httpAddress,Not related or irrelevant
576446700467834880',usrId thank you httpAddress you are so awesome !!,Not related or irrelevant
576446777773150208',hurst competition plus D speed shifter 66 69 ranchero cyclone comet 66 67 falcon httpAddress httpAddress,Not related or irrelevant
576447294637129728',i miss pam a,Not related or irrelevant
576447345283432448',cyclone hits island nation of vanuatu httpAddress,Other Useful Information
576447765225439232',my heart and prayers are with my #vanuatu friends as they face #cyclonepam,Sympathy and support
576448480912211968',the calm before the cyclone ! #sunset #geraldton #sky hub #skyporn #everythinggeraldton #geraldton #nofilter #theresacyclon httpAddress,Not related or irrelevant
576448494984171520',our view for the weekend d #geraldton #cyclone by v8jessi httpAddress pic from httpAddress httpAddress,Not related or irrelevant
576448723984715776',3r 1h 2e pam pam 5 bow D mid 6th recap httpAddress,Not related or irrelevant
576448862186909696',#prayers for #vanautu #pam go away,Sympathy and support
576448992969682944',usrId you staying safe ? httpAddress,Not related or irrelevant
576449439788724224',cyclone,Not related or irrelevant
576449564569440257',much love to httpAddress,Sympathy and support
576449693825294337',actu kendall schmidt httpAddress esta semana are you saying pan ? or pam ? one of my favorite httpAddress httpAddress,Not related or irrelevant
576449837639593984',#cyclonepam is hammering pacific #sids kiribati tuvalu solomon isl amp ; now httpAddress hope #sendai2015 meeting on #disaster gets the message,Not related or irrelevant
576450021274443776',georgia house approves cyberbullying bill pam dickerson a democrat from conyers says httpAddress httpAddress #cyberbullying,Not related or irrelevant
576450068011597824',so here is next video from pam and mike where they wanted to show you what really works with some proven httpAddress httpAddress,Not related or irrelevant
576450288527110144',the island nation of vanuatu is getting slammed by a terrifying cyclone httpAddress httpAddress #bpulse #tech,Other Useful Information
576450438234382336',vanuatu now trending in australia httpAddress,Not related or irrelevant
576450526742601729',pam near httpAddress httpAddress,Other Useful Information
576451209592111104',thinking of a friend on vanuatu in the south httpAddress he just arrived to do peace corps work but i have a feeling it will be more recovery,Sympathy and support
576451465251844096',still jtfo at my momma talking to chelse bout some damn 15seconds chelse said well in them 15seconds i had already hit her ms pam 2,Not related or irrelevant
576451466661101568',the big wobble grave concerns as cyclone pam hits vanuatu httpAddress,Other Useful Information
576451600589303808',cyclone lam rains cause manganese spills at bhp billiton mine in nt officials httpAddress,Not related or irrelevant
576451715785879553',usrId vanuatu battered by #supercyclone httpAddress vid httpAddress text httpAddress #earth #love #change,Other Useful Information
576451879552471040',vanuatu hit by powerful cyclone sky newsaustralia httpAddress,Other Useful Information
576452150999543808',idk why everyone loves jim and pam so much like im a hardcore dwight and angela stan,Not related or irrelevant
576452432265265152',latest warning graphic for tropical cyclone pam httpAddress,Other Useful Information
576452457682853888',well typhoon pam is certainly terrifying httpAddress,Other Useful Information
576452498531045376',i hope you guys are okay over there httpAddress,Sympathy and support
576452670556364801',suzanne jenkins #free #kindle the tao of pam pam of babylon book # 6 romance series family httpAddress,Not related or irrelevant
576452841935646721',#nrlsharksbroncosvanuatufriday the 13th #forvreb wonderful sense break your httpAddress the story of love httpAddress,Not related or irrelevant
576453126326239233',cyclone nathan is near stationary off the coast of cape melville and is expected to intensify later httpAddress httpAddress,Other Useful Information
576453274523590656',thinking of our friends in vanuatu and hoping everyone is httpAddress #cyclonepam,Sympathy and support
576453515477843968',cyclone joker !,Not related or irrelevant
576453526752215040',new content of vanuatu in httpAddress #newzealand,Other Useful Information
576453591080308736',kid rock wearing a jacket made of otter .. and spite ! httpAddress,Not related or irrelevant
576453790250860544',tropical cyclone pam hits island nation of vanuatu in s . pacific httpAddress winds of DD httpAddress worst in island history ? httpAddress,Other Useful Information
576453985663475712',south pacific cyclone kills dozens the un relief agency says there are reports of more than DD deaths after cyclone pam a httpAddress,Affected individuals
576454651119288322',usrId have a lovely holiday httpAddress if you need us you know where we httpAddress mj,Not related or irrelevant
576454794916794369',best marriage proposal of DD warning will httpAddress gt ; gt ; httpAddress timeline #vanuatu #terry pratch httpAddress,Not related or irrelevant
576455206558380033',iris would be nothing without pam though #isibaya,Not related or irrelevant
576455221494300672',usrId usrId usrId usrId usrId usrId usrId don t mess with pam,Not related or irrelevant
576455407566192641',damn httpAddress httpAddress,Other Useful Information
576455460297003008',pam worry about yo pathetic life and stop giving iris stupid bitchy advice #isibaya,Not related or irrelevant
576455753671811072',clsicos del reggaeton justawkwardgirl 1 . pam pam httpAddress wisin amp ; httpAddress http httpAddresshttpAddresst . cohttpAddressoaezqxnq7j,Not related or irrelevant
576456142072627200',in pictures how #redcross prepares for disasters like #tcpam httpAddress communities in the pacific usrId usrId httpAddress,Other Useful Information
576456414412947457',i still cry whenever i watch jim and pam get married,Not related or irrelevant
576456603131506688',how fabulous is pam s paisley poncho sweater ?! i m in love with all the colors ! get your copy of the pattern httpAddress httpAddress,Not related or irrelevant
576456706865102848',us cyclone use crash users clinton,Not related or irrelevant
576456920590090240',pam is make up twitter,Not related or irrelevant
576457273821827073',tropical cyclone nathan crawling in nasa satellite imagery httpAddress space flight center tropical cyclone nat httpAddress,Other Useful Information
576457536959832064',httpAddress her and siya usrId pam is make up twitter,Not related or irrelevant
576457642047979520',as #vanuatu is a great surfing location i have a soft spot for those facing major rough weather httpAddress httpAddress,Sympathy and support
576457724088737794',cyclone pam hits #vanuatu more than 200 00 people at risk from category D tropical storm httpAddress,Not related or irrelevant
576457753876684800',#b red money #followxfollow perth braces for storms due to cyclone 9news #com #au httpAddress,Other Useful Information
576457756690886656',live tonight at 6 30p cyclone gymnastics vs . temple,Not related or irrelevant
576457771685560320',perth braces for storms from cyclone olwyn httpAddress,Not related or irrelevant
576457772406951936',usrId usrId that s httpAddress let s hope #vanuatu httpAddress,Not related or irrelevant
576457775494008832',check out DD quarq power meter s975 on cyclone ! #quarq power meter #cyclonetri httpAddress,Not related or irrelevant
576457938166001664',usrId usrId hi pam how s uri ? has he all but decimated your kitchen cutlery ?,Not related or irrelevant
576457948878282752',usrId a httpAddress,Not related or irrelevant
576458099885637632',cat D #cyclonepam has passed over #vanuatu s capital port httpAddress 2D0 httpAddress httpAddress updates throughout the morning on usrId,Other Useful Information
576458467684323329',usrId take that back pam s a nice lady,Not related or irrelevant
576458545903898625',our planet right now via living earth app httpAddress #pam #nouvellecaledonie httpAddress,Not related or irrelevant
576458767723790336',cyclone pam leaving a trail of devastation in pacific ocean httpAddress #iran,Other Useful Information
576459797270138880',heavy rain all night here in #tonga at #cyclonepam httpAddress hate to think of #vanuatu impacts #earthwindmap httpAddress,Other Useful Information
576459860742660096',funny how austin told pam he won t go camping just because he hates me lol,Not related or irrelevant
576460258710683648',prayers for the people in vanuatu c,Sympathy and support
576460616321277952',south pacific cyclone kills dozens the un relief agency says there are reports of more than DD deaths httpAddress httpAddress,Affected individuals
576460887688634368',sending big hugs from the team to volunteer usrId for her monitoring during #tcpam #hmrd,Sympathy and support
576461017187745792',it may be a day or two before we see or hear any real news out of httpAddress,Other Useful Information
576461518407094272',#nrlbulldogseels #rt cyclone olwyn weakens but destructive winds still hitting coastal wa wa today httpAddress,Not related or irrelevant
576461729183461376',if i was on a deserted island amp ; could only bring D things i d bring leonardo dicaprio justin timberlake and matthew mcconaughey,Not related or irrelevant
576461794975178752',south pacific cyclone kills dozens httpAddress,Affected individuals
576461918602416128',monster storm hits vanuatu httpAddress,Other Useful Information
576463785839312896',cyclone olwyn weakens but still threatens httpAddress,Other Useful Information
576464888979202049',thinking about my family #cyclonepam #vanuatu,Sympathy and support
576466546748485634',south pacific cyclone kills dozens httpAddress,Affected individuals
576468775228219392',extremely powerful #cyclone has hit capital of vanuatu port vila raising fears of mass devastation httpAddress #cyclonepam,Infrastructure and utilities
576470602577526784',#media wait a few days httpAddress reporting casualty httpAddress they are never right amp ; needlessly upsets family amp ; friends #cyclonepam #pam,Other Useful Information
576471091583049728',south pacific cyclone kills dozens httpAddress,Affected individuals
576471492944334848',thinking of all the people in the pacific httpAddress #cyclonepam,Sympathy and support
576473682102484992',unconfirmed report DD people have died in penama province vanuatu #cyclonepam httpAddress,Affected individuals
576474766347018240',f rt usrId monster storm hits vanuatu httpAddress,Other Useful Information
576476713791565824',while i could wait for httpAddress i would rather be doing work at the httpAddress 4 4 httpAddress httpAddress,Not related or irrelevant
576478152806957056',philip duncan what happens next with cyclone pam after vanuatu ? 4 maps httpAddress httpAddress usrId,Other Useful Information
576479131178680320',the destructive eyewall of #cyclonepam now moving over the vanuatu s tanna httpAddress population approx httpAddress httpAddress,Other Useful Information
576479179513856001',rt usrId uw adt estimates #pam now below DD mb . very intense convection in n . httpAddress cat D soon ? httpAddress where ?,Other Useful Information
576480161270484992',good morning here is your local weather for saturday httpAddress mary weather situation tropical httpAddress httpAddress,Other Useful Information
576480809613332480',hope #cyclonepam is not being an ass the early reports are not httpAddress love to the httpAddress,Sympathy and support
576481056238485504',pam is one big old gal she s a cat 5 they don t come any bigger ! she s DD httpAddress wind and a central pressure httpAddress httpAddress,Other Useful Information
576481283179569152',cyclone pam is coming and is now category 5 . o joy !,Other Useful Information
576481843945476096',hoping that #aus gov agencies are currently assessing support we will be sending to #vanuatu amp ; how quickly it httpAddress #cyclonepam #auspol,Other Useful Information
576485052797693952',public works dept starting to clear roads to get to injured #tcpam #cyclonepam,Infrastructure and utilities
576485678667554816',rt usrId #cyclonepam batters httpAddress httpAddress httpAddress,Other Useful Information
576487784120217600',#vanuatu i know it is hard #cyclonepam all i can say is lots of love lt ;3 lt ;3 lt ;3,Sympathy and support
576489751756206081',httpAddress blog for latest info for nz httpAddress #tcpam #auckland httpAddress,Other Useful Information
576490834083737600',video #cyclonepam httpAddress hits vanuatu island httpAddress,Other Useful Information
576491219037118464',#cycloneolwyn is heading down httpAddress httpAddress first cyclone to reach geraldton since httpAddress usrId has the weather updates #today9,Other Useful Information
