item_id,item,label
576438369351135232',#oddnews Small Pacific Nation of Vanuatu Hit by Powerful Cyclone: Small Pacific nation of Vanuatu hit by powerful��_ http://t.co/9v7uZKLY42,Other Useful Information
576438601619226625',#SP #PLL #OPEN Zack/Byron Montgomery/Wayne Fields/Pam Fields/Peter Hastings/Veronica Hastings/Jessica DiLaurentis/Kenneth DiLaurentis,Not related or irrelevant
576438604890689536',"Cyclones, the Arctic, CO2 from China and World... it's all here... and all connected. Let the weekend debate begin! http://t.co/iB8uj8ySJ7",Not related or irrelevant
576438720003502080',Cyclone Pam http://t.co/KQAcoqA8Qu,Other Useful Information
576439091513823232',"@rickpeterson26  Haha.  Not sure Cyclone fans can handle another game like that.  Crazy,crazy emotional ride",Not related or irrelevant
576439413888008192',Pam's Fight Against MS | Medical Expenses - YouCaring https://t.co/7O7RSQmveg,Not related or irrelevant
576439433009958912',@TrippygirlR @EmmaSayce which one are you Pam?,Not related or irrelevant
576439582897651712',"""It appears Pam�۪s handsome son is dating Disney darling Bella Thorne!"" oh",Not related or irrelevant
576439600622731264',@Laura200017 pim pam crack es lo que te llevas tu jajajaja (Cause i'm only a crack in this castle of glass) Momento musical de Linkin Park �_�2,Not related or irrelevant
576440036989751296',Cyclone Pam: 'Even my hotel is shaking' http://t.co/YADlwI2suQ #Vanuatu,Other Useful Information
576440131810381826',Ridge often sounds like such a damn child! Man up! He's like 30 yrs older then everyone in that room! Except for Pam. lol #BoldandBeautiful,Not related or irrelevant
576440139221581827',"Cyclone Marcia claims surpass $400 million. Subscribe for #reinsurance #news updates that matter, from http://t.co/Fp0K96LccQ",Infrastructure and utilities
576440226018562048',"One of the strongest South Pacific storms in years has made a direct hit on Vanuatu capital, Port Vila, raising fears of mass devastation.",Other Useful Information
576440615958814720',Plastic Pam? Anderson Sports Dramatically Different Facial Features At Movie Premiere: Has Pamela Anderson und... http://t.co/U8RS150U6f,Not related or irrelevant
576440740953214976',Pam: I am a purse whore I admit it �_�D,Not related or irrelevant
576440764768632832',Pam sure is pressed. Is there a lemon bar shortage? #BoldandBeautiful,Not related or irrelevant
576440929084706817',Join me &amp; Lady Pam tomorrow at the Stone Mountain campus @ 10 AM! http://t.co/5WVSvU6lIP,Not related or irrelevant
576440955152166912',Thinking of everyone in #Vanuatu and waiting for updates #CyclonePam,Sympathy and support
576440963545063425',Wow...what a beast. #CyclonePam (Image via Mashable) http://t.co/BC5RZk5N5z  ��� The Weather Channel (weatherchann��_ http://t.co/YGRlyNwAVu,Other Useful Information
576441161096658944',High Alert Cat 5 Super Cyclone Pam heading towards New��Zealand http://t.co/CH0RbJfGPD,Other Useful Information
576441388176404482',"Vanuatu ��_ #RT Tropical Cyclone Pam becomes Category 5 storm, slams Vanuatu capital - CNN  http://t.co/SC11CmwAoq",Infrastructure and utilities
576441416936779776',WA [EMERGENCY WARNING] CYCLONE - Francois Peron National Park 13/03 11:24pm AWST #DFES http://t.co/HkbzbdfNNk http://t.co/beCHTVNnHv,Not related or irrelevant
576441508166901761',"Panda, 6 mos old terrier mix, female, spayed (Photo by Pam Doughty) http://t.co/iRaplXKZSL",Not related or irrelevant
576441546062446592',VIDEO: Tracking Cyclone��Pam http://t.co/b96o6aowJC,Other Useful Information
576441577234673664',: 'Vanuatu Monster' makes direct hit on island http://t.co/ykIkOfS0cI,Other Useful Information
576441601909751809',use could users celebrate up cyclone,Not related or irrelevant
576441705857196033',Tropical Cyclone Olwyn landfalls as NASA's Terra satellite flies overhead http://t.co/EyDMJnSxgA #space,Not related or irrelevant
576441760362041344',"Pam gave me another day off, :D",Not related or irrelevant
576441778125025281',#CyclonePam batters #Vanuatu. http://t.co/kRRFuDdNQu ��_,Other Useful Information
576441849230991360',#Vanuatu Big hugs to @CAREAustralia for helping 195 ppl including 3 #DAFN into evac centers  http://t.co/1V7OdUsfWS #TCPam #hmrd,Affected individuals
576441887386652672',"Tiny island nation of #Vanuatu, subject to tremendous @BillWeirCNN documentary recently is being thrashed by Cat 5 hurricane w/ no defences",Other Useful Information
576442003480670208',Would Martin be the same if Pam was Gina an Gina was Pam?,Not related or irrelevant
576442148511309825',pam tillis faved my tweet from last night &lt;3,Not related or irrelevant
576442326106652672',"Join us at Virgin Money Cyclone 19-21 June. 10, 15, 34, 64 or 106 miles with beautiful views- something for everyone! http://t.co/OAEmwp63vn",Other Useful Information
576442340665098240',"@pamkulik No worries at all, Pam! We are more grateful to know you're using Canva! Cheers to many more designs and awesome stuff! :) ^eb",Not related or irrelevant
576442367558885376',That's why you win your matches!!!   http://t.co/OAZFSmJuGF #jamaicaobserverandroidapp via @JamaicaObserver,Not related or irrelevant
576442604428001280',Tropical Cyclone Pam hits Vanuatu��capital http://t.co/ZleLoo7XuX,Other Useful Information
576442687546658816',Losing my shit.. #cyclonepam #Pam #tcpam,Not related or irrelevant
576442725127573505',@weatherchannel @CoTCPerth Um .... glad I'm not in #Vanuatu on holidays. This one could be devastatingly bad! #Thinkingofyou #Pamisabitch,Not related or irrelevant
576442927230140416',Best Marriage Proposal of 2015 (Warning: Will Make... =&gt;&gt; http://t.co/yKOlURr60W  Timeline #Vanuatu #Terry Pratch��_ http://t.co/0TgQki1GLC,Not related or irrelevant
576443089130102784',Intense Storms in #Pam's Eyewall battering #Vanuatu w/ 160mph winds as it makes landfall. http://t.co/Ro4N9Z1kFR,Infrastructure and utilities
576443136139915264',#Actress #Celebs Rare Lot FHM Magazines 2003 Carmen Electra~Baywatch~Pam Anderson~Leeann Tweeden http://t.co/eEM4DZMf87 #eBay #Auction,Not related or irrelevant
576443217325002753',"1926 New Caledonia, Banque de I'Indochine 5 Francs Graded by PMG GU-65 EPQ P.36b http://t.co/l9fR7BSbsd http://t.co/6BMMW8HsKg",Not related or irrelevant
576443417376378881',"Mom: ""Yeah! You'd have to drug me to get me to be a cyclone fan."" #classicjane #dedication",Not related or irrelevant
576443501220470784',Terrible news from Vanuatu.  http://t.co/GQm2ShLbd0,Other Useful Information
576443970630381568',Super cyclone changes @volvooceanrace schedule. http://t.co/j7R04dsFP0,Not related or irrelevant
576444082295296000',"Is that the Neo Armstrong Cyclone Jet Armstrong Cannon? It's pretty amazing, oi.",Not related or irrelevant
576444195872874496',Pam Oliver's NFL coverage will continue... Fox has asked the 54-year-old sideline reporter back for 2 more seasons! http://t.co/7EDDIWhi3k,Not related or irrelevant
576444896829112322',"Man, two days ago, the GFS nailed the track of Cyclone Pam as it passed Efate to within a mile. That's impressive.",Not related or irrelevant
576445089003749376',South Pacific cyclone 'kills dozens' http://t.co/zkL27XSoB9 [Sale http://t.co/NEiwkXgvpB ] #news,Affected individuals
576445162001289216',Who named a severe storm system #Pam?!?,Not related or irrelevant
576445214564331520',There are so many more cyclone fans down here than Jayhawk fans y'all.   This must change.  #RockChalk #kubball,Not related or irrelevant
576445235846356992',Anu Pam Ivory wedding dress size 14 petite stained &gt; http://t.co/anmgTn6x5N: #WeddingDress http://t.co/wbROCrpxC1,Not related or irrelevant
576445262006104065',"@wxdam Considering its remote location, that's a huge achievement. #Pam",Not related or irrelevant
576445680937406465',Jack Downing will wear #19. Garrick Perry will wear #16. Both expected to make their Cyclone debuts tonight.,Not related or irrelevant
576445725355040768',UFOSFacts NEWS | Monster Category 5 Cyclone Makes Direct Hit on Vanuatu: Kind of surprised I didn... http://t.co/d9zUDTUirW #UFOS #OVNIS,Other Useful Information
576445746418819072',Dozens feared dead after Cyclone Pam hits Vanuatu ��� BBC��News http://t.co/IBnuitQTWC,Other Useful Information
576446028368474112',"7th Grade News:Pam Geller, blind to irony, sez Jon Stewart's ""The Most Disgusting Jew on the Planet!"" http://t.co/Ymgh8sp4oz #RagingWingNuts",Not related or irrelevant
576446080017125376',#surf (03/10) SEVERE TROPICAL CYCLONE PAM: UPDATE http://t.co/iCsCbd7g3D #surfline,Other Useful Information
576446173893906434',Avast! #Vanuatu hit by powerful cyclone  http://t.co/doyuY3JOrb #Category5cyclone #northeasternislands #unconfirmedreports,Other Useful Information
576446249739509761',Twitter buzz for Stone Mountain Access Systems: http://t.co/xkBusArR2z - RT @BishopGHawkins Join me &amp; Lady Pam tomorrow at the Stone Mou...,Not related or irrelevant
576446279263203328',Omg!! Thoughts &amp; prayers going out to Vanuatu today :'(,Sympathy and support
576446322515017728',Recovery after cyclone Phailin versus Recovery  hurricane katrina http://t.co/0BKvilL8ho,Not related or irrelevant
576446700467834880',@PamJWilliamson thank you Pam. You are so awesome!!,Not related or irrelevant
576446755631284224',"We finally get a cyclone after 51 years and it turns out to be the most pansy-ass little thing. I'm hurt, Mother Nature. Irreparably hurt.",Not related or irrelevant
576446777773150208',HURST COMPETITION PLUS 4 SPEED SHIFTER 66-69 RANCHERO CYCLONE COMET 66-67 FALCON http://t.co/wkMDxPu48e http://t.co/G2c9zCoW7Y,Not related or irrelevant
576447282498953217',@xo_ash_nicole I thought you had Pam?!,Not related or irrelevant
576447294637129728',I miss Pam �_�A,Not related or irrelevant
576447345283432448',Cyclone hits island nation of Vanuatu http://t.co/1cIfc6jB9G,Other Useful Information
576447574996992000',"Islaam islaam islaam everybody is talking about islaam u know why, it's not just a word it's a cyclone for bad people",Not related or irrelevant
576447765225439232',My heart and prayers are with my #Vanuatu friends as they face #CyclonePam,Sympathy and support
576448480912211968',The calm before the cyclone! #sunset#geraldton#sky_hub#skyporn#everythinggeraldton#geraldton#nofilter#theresacyclon��_ http://t.co/A61RGe3nna,Not related or irrelevant
576448494984171520',Our view for the weekend �_�D #geraldton #cyclone by v8jessi http://t.co/G8p2Dp2Vqk Pic from http://t.co/YQdT8U9Z5E http://t.co/R0WBwV3Pqi,Not related or irrelevant
576448523962589185',thanks to #cyclone olwyn our #roadtrip up to #coralbay was ended prematurely in denham �_�1�_�7 what stays are the #memor��_ http://t.co/QvrvVo7tWg,Not related or irrelevant
576448545844137985',#Vente #M̩nage #3: Dyson DC33C Origin Aspirateur sans Sac Technologie Radial Root Cyclone G... http://t.co/bXmBKcRb9C #Repassage #Maison,Not related or irrelevant
576448723984715776',"3R 1H 2E (PAM) | PAM 5, BOW 4 | Mid 6th Recap | https://t.co/CbSygjWVOZ",Not related or irrelevant
576448862186909696',#prayers for #vanautu #pam go away,Sympathy and support
576448992969682944',@djspooky You staying safe? http://t.co/V9fjA3ZBTZ,Not related or irrelevant
576449056085569536',prayers to #vanuatu..,Sympathy and support
576449439788724224',cyclone,Not related or irrelevant
576449564569440257',Much love to Vanuatu.,Sympathy and support
576449693825294337',"[ACTU] Kendall Schmidt update. (Esta semana)  """"Are you saying Pan? Or Pam?"" One of my favorite #willferrell... http://t.co/nKL58rO8UR",Not related or irrelevant
576449837639593984',"#CyclonePam is hammering Pacific #SIDS - Kiribati, Tuvalu, Solomon Isl &amp; now Vanuatu. Hope #Sendai2015 meeting on #disaster gets the message",Not related or irrelevant
576450021274443776',"Georgia House approves cyberbullying bill: Pam Dickerson, a Democrat from Conyers, says Georgia... http://t.co/RYJ1sXx1qB #cyberbullying",Not related or irrelevant
576450068011597824',"So here is next video from Pam and Mike, where they wanted to show you what really works with some proven strategies. http://t.co/JdtJ2YBO5v",Not related or irrelevant
576450288527110144',The island nation of Vanuatu is getting slammed by a terrifying cyclone http://t.co/bDMc9znojE http://t.co/a9OcCAF5HN #bpulse #tech,Other Useful Information
576450438234382336',Vanuatu now trending in Australia http://t.co/deXg9vjxH1,Not related or irrelevant
576450461244489728',to think that a relationship like jim and pam's isnt possible and then throw in michael and holly's relationship im honestly screwed.,Not related or irrelevant
576450526742601729',PAM near Australia.. http://t.co/GGPj70mkqs,Other Useful Information
576451151790505984',I sweat Pam�_�2��_���,Not related or irrelevant
576451209592111104',"Thinking of a friend on Vanuatu in the South Pacific. He just arrived to do Peace Corps work, but I have a feeling it will be more recovery",Sympathy and support
576451360444428288',@PamTillis  Holly Molly !! Pam Tillis TheBest Singer/Songwriter  She also wares some kick A--s shoes Retwitted/Favorite this huge H-TownFan,Not related or irrelevant
576451465251844096',Still jtfo at my momma talking to Chelse bout some damn '15seconds' Chelse said well in them 15seconds I had already hit her Ms pam �_�2,Not related or irrelevant
576451466661101568',The Big Wobble: Grave concerns as Cyclone Pam hits Vanuatu http://t.co/TVpa7ztFGp,Other Useful Information
576451561334829056',@mikedwheeler Pam's Canadian; hence normal. somewhat. �_�C  but Mother's Day this Sunday?! #confused,Not related or irrelevant
576451600589303808',Cyclone Lam rains cause manganese spills at BHP Billiton mine in NT: officials - http://t.co/2IxmzXSGGs,Not related or irrelevant
576451696546680832',@BUFLConference hey! #Beth&amp;Pam,Not related or irrelevant
576451715785879553',���@Revkin: Vanuatu battered by #supercyclone Pam. Vid: http://t.co/SHkWkkcZEw Text: http://t.co/aOr25A9SO5�۝ #earth #love #change,Other Useful Information
576451879552471040',Vanuatu hit by powerful cyclone ��� Sky News��Australia http://t.co/Ba0WfqZv98,Other Useful Information
576451987413204992',"""@UNICEFLive:#CyclonePam -a category 5 storm - hits #Vanuatu. http://t.co/nDtIuWp9dc  UNICEF stands ready to help. http://t.co/PReJaun0Mz""",Donations and volunteering
576452002328219648',"Cyclone Pam hits Vanuatu: More than 200,000 people at risk from category 5 tropical storm http://t.co/tQHEAxyPXc",Other Useful Information
576452150999543808',idk why everyone loves jim and pam so much like im a hardcore dwight and angela stan,Not related or irrelevant
576452223686709248',"IFRC releasing USD132,144 from Disaster Response Emergency Fund #DREF to support Vanuatu initial damage assessments @federation #TCPam",Donations and volunteering
576452303592505344',"My latest for ""@Clapway: #CyclonePam Rips Through #Vanuatu Island Nation - http://t.co/ULanIkbWQe http://t.co/qMCYTzOvHf�۝",Other Useful Information
576452432265265152',Latest warning graphic for Tropical Cyclone Pam: http://t.co/TPhpAxKkSu,Other Useful Information
576452457682853888',"Well, Typhoon Pam is certainly terrifying: http://t.co/GYFHNxulfO",Other Useful Information
576452498531045376',"I hope you guys are okay over there, Vanuatu.",Sympathy and support
576452670556364801',"Suzanne Jenkins: #FREE #KINDLE The Tao of Pam: Pam of Babylon Book # 6, Romance, Series, family http://t.co/7BO23EyMHh",Not related or irrelevant
576452841935646721',#NRLSharksBroncos���Vanuatu���Friday the 13th���#FORvREB wonderful sense break your heart..view The story of love  https://t.co/WOBxdo66IF,Not related or irrelevant
576453077374345216',"Oops - following wrong cyclone.   ""@ozmining: Workers trapped on Barrow Island ahead of Cyclone Olwyn http://t.co/VupMz6KMV3""",Not related or irrelevant
576453126326239233',"Cyclone Nathan is near stationary off the coast of Cape Melville, and is expected to intensify later today. http://t.co/rVLE6inkt8",Other Useful Information
576453226955972608',Sexy Pam Andrews is happy with her new career &gt;&gt;&gt; pics &gt;&gt;&gt; http://t.co/s1fwEoTBaB,Not related or irrelevant
576453274523590656',Thinking of our friends in Vanuatu and hoping everyone is safe. #CyclonePam,Sympathy and support
576453515477843968',Cyclone Joker!,Not related or irrelevant
576453526752215040',New content of Vanuatu in http://t.co/h9nsvgwinI - #NewZealand,Other Useful Information
576453591080308736',Kid Rock -- Wearing a Jacket Made of Otter ... and Spite! - http://t.co/g62g0bCA31,Not related or irrelevant
576453624047374336',"Summer cyclone Bavi brewing, moving to Philippines - ABS CBN News http://t.co/0zoLDeMtMf #Typhoon",Not related or irrelevant
576453790250860544',Tropical Cyclone Pam hits island nation of Vanuatu in S. Pacific w/ winds of  150 mph. Worst in island history? http://t.co/Xnyr6d0S43,Other Useful Information
576453985663475712',"South Pacific cyclone 'kills dozens': The UN relief agency says there are reports of more than 40 deaths after Cyclone Pam, a categor...",Affected individuals
576454054446030849',"Dyson DC33 Multi-Floor Bagless cyclone Vacuum cleaner, 205062-01 Yellow http://t.co/cBmX5Ev3pK http://t.co/n4aVRU6nFg",Not related or irrelevant
576454651119288322',"@PamCruickshank Have a lovely holiday, Pam. If you need us, you know where we are. :) | MJ",Not related or irrelevant
576454794916794369',Best Marriage Proposal of 2015 (Warning: Will Make... =&gt;&gt; http://t.co/yKOlURr60W  Timeline #Vanuatu #Terry Pratch��_ http://t.co/ZsY3M4UYRP,Not related or irrelevant
576455206558380033',Iris would be nothing without pam though #isibaya,Not related or irrelevant
576455221494300672',@Pamduckling @frankie0331 @t0kerfr0g @frogsarelovely @frogetteca @spikedupfrog @theswampbog Don't mess with Pam,Not related or irrelevant
576455407566192641',"Damn, Pam. http://t.co/iWPscFoyPH",Other Useful Information
576455460297003008',Pam worry about yo pathetic life and stop giving Iris stupid bitchy advice #isibaya,Not related or irrelevant
576455663687229440',Seeing so many cyclone fans on South 35! KC here we come! #cyclONEnation ��_����_�B�_�F,Not related or irrelevant
576455753671811072',CĹSICOS DEL REGGAETON - justawkwardgirl: 1. Pam pam / Wisin &amp; Yandel... http://t.co/oAEZQxnq7J,Not related or irrelevant
576456061600833536',#CyclonePam OMG Storm Surge http://t.co/FB7BqF8Prb,Other Useful Information
576456083599937536',"I was so worried about spelling Pam's last name right, I screwed up Sarah's. It's Sarah Spain. Thanks @DrewUnga",Not related or irrelevant
576456142072627200',In pictures:How #RedCross prepares for disasters like #TCPam w/ communities in the Pacific @FijiRedCross @federation http://t.co/xYClU60gJ6,Other Useful Information
576456230736130048',South Pacific cyclone kills dozens http://t.co/8vQtS2PMv7,Affected individuals
576456414412947457',I still cry whenever I watch Jim and Pam get married,Not related or irrelevant
576456603131506688',How fabulous is Pam's Paisley Poncho Sweater?! I'm in love with all the colors!  Get your copy of the pattern for... http://t.co/fkqQxRcwIO,Not related or irrelevant
576456706865102848',us cyclone use crash users clinton,Not related or irrelevant
576456920590090240',Pam is make-up twitter,Not related or irrelevant
576457273821827073',Tropical Cyclone Nathan crawling in NASA satellite imagery (NASA/Goddard Space Flight Center) Tropical Cyclone Nat��_ http://t.co/wLs1UVjTrm,Other Useful Information
576457415836741632',@LizzieScull yes mam Pam .. Gonna boozy oogy oogy,Not related or irrelevant
576457532534738944',"@CarlaHouston99 was impersonating me with her avatar, now Capt Pam Karel. This is NOT a pilot for American Airlines or a 99. BE YOU! #avgeek",Not related or irrelevant
576457536959832064',Yep. Her and Siya ���@_Snowiie: Pam is make-up twitter�۝,Not related or irrelevant
576457642047979520',"As #Vanuatu is a great surfing location, I have a soft spot for those facing major rough weather today.  http://t.co/2oMQEQTgA5",Sympathy and support
576457674008752128',Cool /Hot! Vanuatu.Amazing helicopter drone footage.what it's like inside an active volcano http://t.co/3sqo2OPuMo,Not related or irrelevant
576457724088737794',"Cyclone Pam hits #Vanuatu: More than 200,000 people at risk from category 5 tropical storm��_ http://t.co/Wl42ZVftZ1",Not related or irrelevant
576457753876684800',#B_Red_MONEY #FOLLOWXFOLLOW Perth braces for storms due to cyclone - 9news #com #au  http://t.co/z3llVB2lS7,Other Useful Information
576457756690886656',"LIVE tonight at 6:30p, Cyclone gymnastics vs. Temple",Not related or irrelevant
576457771685560320',Perth braces for storms from cyclone Olwyn   http://t.co/DAOALKLETw,Not related or irrelevant
576457772406951936',@gem_k @28storms that's good. Let's hope #Vanuatu survives.,Not related or irrelevant
576457775494008832',Check out 2010 Quarq Power Meter S975 on Cyclone! #Quarq Power Meter #cyclonetri http://t.co/Ui2rRgwbVn,Not related or irrelevant
576457938166001664',"@PamelaGeller @PeterWilliamMos Hi, Pam, how's Uri? Has he all but decimated your kitchen cutlery?",Not related or irrelevant
576457948878282752',@BBCTravelAlert a 'cyclone'.,Not related or irrelevant
576458066822107136',"As #CyclonePam inflicts damage to Vanuatu and surrounding areas, we stand ready to provide assistance http://t.co/EwJ2eVYAeu",Donations and volunteering
576458099885637632',Cat 5 #CyclonePam has passed over #Vanuatu's capital Port Vila. 250 km/h winds. Updates throughout the morning on @TheTodayShow,Other Useful Information
576458467684323329',"@PesolaEric take that back, Pam's a nice lady",Not related or irrelevant
576458545903898625',Our planet right now (via Living Earth App http://t.co/EPamqTFw4Z) #Pam #NouvelleCaledonie http://t.co/3WmOiXK2DI,Not related or irrelevant
576458578053185536',���@JoshSobo: Lest we forget. http://t.co/xjzAY5zZvq�۝ PAM LOML OMG,Not related or irrelevant
576458767723790336',Cyclone PAM leaving a trail of devastation in Pacific Ocean http://t.co/WeohSjXqbf #Iran,Other Useful Information
576459253361311744',South Pacific's #Vanuatu Hammered by 165 MPH Tropical Cyclone http://t.co/Ro2txxCHxm #extremeweather,Other Useful Information
576459307719507968',Vanuatu ��_ #followme Where's Vanuatu? Country totally obscured by ferocious Cyclone Pam - TVNZ  http://t.co/kURkspW0EN,Other Useful Information
576459797270138880',Heavy rain all night here in #Tonga at #Cyclonepam periphery.  Hate to think of #Vanuatu impacts #earthwindmap http://t.co/WFFbyZZ99I,Other Useful Information
576459860742660096',Funny how Austin told Pam he won't go camping just because he hates me lol,Not related or irrelevant
576460258710683648',Prayers for the people in Vanuatu�__C,Sympathy and support
576460616321277952',South Pacific cyclone 'kills dozens': The UN relief agency says there are reports of more than 40 deaths after... http://t.co/DMWfQRo5Hc,Affected individuals
576460887688634368',Sending big hugs from the team to volunteer @rqskye  for her monitoring during #TCPam #hmrd,Sympathy and support
576461017187745792',It may be a day or two before we see or hear any real news out of Vanuatu.,Other Useful Information
576461135618011136',"Yay its the weekend. Now lets see how this #CyclonePam does. Think shes showing up here in Hawkes Bay, New Zealand tomorrow",Other Useful Information
576461518407094272',#NRLBulldogsEels ��_ #RT Cyclone Olwyn weakens but destructive winds still hitting coastal WA - WA today  http://t.co/6ylY3ehmHo,Not related or irrelevant
576461729183461376',If I was on a deserted island &amp; could only bring 3 things I'd bring Leonardo Dicaprio  Justin Timberlake  And Matthew McConaughey,Not related or irrelevant
576461794975178752',South Pacific cyclone 'kills dozens' http://t.co/xWubBgtj6Q,Affected individuals
576461918602416128',Monster storm hits Vanuatu http://t.co/ng7D3PnAtK,Other Useful Information
576461953251602432',Ive cried way too many times watching Jim and Pam interact. �_�2,Not related or irrelevant
576462951420395520',@airjump: #hamr #hamradio there are specific frequencies or information? #tcpam #CyclonePam #emcomm #radio #afu #funk #shortwave,Other Useful Information
576463785839312896',Cyclone Olwyn weakens but still threatens http://t.co/GrxKB0NUv4,Other Useful Information
576464888979202049',Thinking about my family #CyclonePam #Vanuatu,Sympathy and support
576466546748485634',South Pacific cyclone kills dozens http://t.co/aEqf09q7Ke,Affected individuals
576467015591936001',RT @VanuatuHumans: Shutters blown trees down  http://t.co/t8LOZCci9f  http://t.co/hWChYXb7rR @28storms  #PortVila   #Vanuatu  #TCPam   #WX,Infrastructure and utilities
576468775228219392',"Extremely powerful #cyclone has hit capital of Vanuatu, Port Vila, raising fears of mass devastation: http://t.co/BUVN6RZNqS #CyclonePam",Infrastructure and utilities
576470602577526784',#Media wait a few days b/f reporting casualty numbers. They are never right &amp; needlessly upsets family &amp; friends   #CyclonePam #Pam,Other Useful Information
576471091583049728',South Pacific cyclone kills dozens http://t.co/morLMlW0PB,Affected individuals
576471492944334848',Thinking of all the people in the pacific islands. #CyclonePam,Sympathy and support
576473190098157568',Photos: NASA images of the three-headed cyclone monster swarming the South Pacific http://t.co/IqCpnduBc9 via @qz The Ocean's power..#scary.,Other Useful Information
576473682102484992',"Unconfirmed report 44 people have died in Penama Province, Vanuatu #CyclonePam http://t.co/18AONi90yD",Affected individuals
576474766347018240',�__F RT @dtvunleashed: Monster storm hits Vanuatu http://t.co/F94m3GIIlB,Other Useful Information
576476713791565824',While I could wait for #CyclonePam... I would rather be doing work at the #ICCcricketWorldCup. ��_4��_4��Ε�� #IndvZim... http://t.co/5UhEFfsh4x,Not related or irrelevant
576478152806957056',Philip Duncan: What happens next with Cyclone Pam after Vanuatu? (+4 maps) | http://t.co/BzlisTKa4K http://t.co/9LXv1ILyIQ @weatherwatchnz,Other Useful Information
576479131178680320',"The destructive eyewall of #CyclonePam now moving over the Vanuatu's Tanna island. Population approx 29,000. http://t.co/uIbZP4RTEK",Other Useful Information
576479179513856001',RT @wxjerdman: UW ADT estimates #Pam now below 910 mb. Very intense convection in N. eyewall. Cat 5 soon? http://t.co/cnmOSDC7OX Where?,Other Useful Information
576480161270484992',"Good Morning, Here is your local weather for  Saturday 14/3/2015 (Mary)  Weather Situation:  Tropical Cyclone... http://t.co/UkKzTSLm0J",Other Useful Information
576480809613332480',Hope #CyclonePam is not being an ass the early reports are not true. Love to the Islands.,Sympathy and support
576481056238485504',"Pam is one big old gal, she's a Cat 5, they don't come any bigger!  She's 250 Km/h wind and a central pressure at... http://t.co/1hHutZwF10",Other Useful Information
576481283179569152',Cyclone Pam is coming and is now category 5. O Joy!,Other Useful Information
576481843945476096',Hoping that #Aus gov agencies are currently assessing support we will be sending to #vanuatu &amp; how quickly it deploys. #CyclonePam #auspol,Other Useful Information
576483967727087616',Eye of CAT 5 #CyclonePAM in view on New Caledonia's radar http://t.co/4C0kNnbgVq,Other Useful Information
576485052797693952',Public Works Dept starting to clear roads to get to injured #TCPam #CyclonePam,Infrastructure and utilities
576485678667554816',RT @irinnews #CyclonePam batters #Vanuatu. ��_ http://t.co/j62n3bfJx9 http://t.co/uHJl6qnMTJ,Other Useful Information
576487629396525056',Busy month in the tropics if you're in the Pacific Nathan &amp; Pam especially &amp;  Olwyn &amp; Bavi. Perhaps the Atlantic needs new names.,Other Useful Information
576487784120217600',#Vanuatu I know it is hard #CyclonePam all I can say is lots of love &lt;3&lt;3&lt;3,Sympathy and support
576488909393117184',"#Vanuatu���Many feared dead after #CyclonePam rips across tiny Pacific island of 250,000 ��� http://t.co/FtLGKYNjZ5 http://t.co/j11iNFGxq2",Affected individuals
576489456351449088',#CyclonePam #TCPam #Pam #JTWC #Vanuatu #Fiji Live Cams http://t.co/zB63EmkSwd http://t.co/4rwWFO2ByW,Other Useful Information
576489751756206081',.@MetService blog for latest info for NZ http://t.co/isi1zdySDM #TCPam #Auckland http://t.co/yne0QEky7Q,Other Useful Information
576490834083737600',VIDEO : #CyclonePAM Cat.5 hits Vanuatu island http://t.co/LrXy0zCdnp,Other Useful Information
576491219037118464',#CycloneOlwyn is heading down W.A. coast. First cyclone to reach Geraldton since 1979. @Natalia_Cooper9 has the weather updates #Today9,Other Useful Information
576491981431529473',"We can't b awesome @ everything ""@tonylorino: Plaza overrun w/ people n #Cyclone gear parallel parking poorly @LeighMcNabb #teachthemtopark""",Not related or irrelevant
576492020790751232',"This is absolutely sickening. So many deaths already.  ""@AnthonyFarnell: #CyclonePam now moving over Tanna Island.  http://t.co/Tcrn8nKaUr",Other Useful Information
576492074910007296',Lifting prayers for all enduring and in the aftermath of Tropical Cyclone Pam. Thinking especially of friends in Vanuatu and Solomon Islands,Sympathy and support
576492121206603777',Spare a thought for our brothers &amp; sisters in #Vanuatu today Donate to @RedCrossAU disaster relief now: http://t.co/FvbnaWb1H9 #CyclonePam,Sympathy and support
576493816783331328',1/4 million people affected from #TCPam #Vanuatu @NewsTalk4BC,Other Useful Information
576494213166211072',���@unicefusa: Super #CyclonePam has made landfall Lve updates from UNICEF: http://t.co/B8uki3QO3N @UNICEFNZ�۝ @SarahBambery,Other Useful Information
576494627424878592',"Flooding, destructive winds as #CyclonePam hits #Vanuatu http://t.co/hNvQ0iKXP7 via @ABCNews #TCPam @radioaustralia @australiaplus",Other Useful Information
576495987172098048',"Wow, hope my family is coping OK with this - sounds horrendous http://t.co/IG2RHjzuG1 #cyclonepam",Sympathy and support
576496881301356544',"#Geraldton #Mullewa #WAwx #Olwyn #Cyclone #Australia #Wx #News/ ""Cat 1 #TCOlwyn is inland from #Kalbarri &amp; moving... http://t.co/5SMkxDXfCo",Not related or irrelevant
576498459445891072',The poorest people in the poorest countries get smashed by extreme weather events caused by the richest nations #climatechange #CyclonePam,Not related or irrelevant
576498901731020800',"#CyclonePam still tearing through #Vanuatu. ""Much bigger than expected,"" says our colleague in Port Vila. Initial reports of devastation",Other Useful Information
576498938045444096',Hope things aren't too bad in Vanuatu this morning #CyclonePam,Sympathy and support
